CountryCode,SeriesCode,DESCRIPTION
"IRL","TM.TAX.MRCH.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists)."
"IRL","TM.TAX.MRCH.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MRCH.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MANF.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MANF.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MANF.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.TCOM.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","SP.DYN.LE00.IN","Derived using male and female life expectancy"
"IRL","TM.TAX.MANF.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","IT.MLT.MAIN.P2","Commission for Communications Regulation."
"IRL","TM.TAX.TCOM.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","SP.DYN.LE00.FE.IN","Data source: Eurostat, United Nations World Population Prospects"
"IRL","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"IRL","ST.INT.ARVL","Includes overnight visitors (tourists) only. Arrivals of non-resident tourists at national borders. Including tourists from North Ireland."
"IRL","SP.DYN.AMRT.MA","Data source: HMD. Human Mortality Database. Max Planck Institute for Demographic Research (Germany), University of California, Berkeley (USA), and French Institute for Demographic Studies (France). Available at www.mortality.org."
"IRL","TM.TAX.TCOM.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","MS.MIL.XPND.CD","1994-2000 SIPRI estimates."
"IRL","SP.DYN.CBRT.IN","Data source: Eurostat"
"IRL","SM.POP.NETM","Data source: United Nations World Population Prospects"
"IRL","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"IRL","TM.TAX.TCOM.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.TCOM.SM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.TCOM.SR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.TCOM.WM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MANF.SM.AR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MANF.IP.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MANF.BR.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","TM.TAX.MANF.BC.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","IT.CEL.SETS","Commission for Communications Regulation."
"IRL","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"IRL","TM.TAX.TCOM.WM.FN.ZS","European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership."
"IRL","SP.DYN.CDRT.IN","Data source: Eurostat"
"IRL","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"IRL","MS.MIL.XPND.CN","1994-2000 SIPRI estimates."
"IRL","IT.CEL.SETS.P2","Commission for Communications Regulation."
"IRL","IS.RRS.GOOD.MT.K6","Source: OECD"
"IRL","SP.DYN.LE00.MA.IN","Data source: Eurostat, United Nations World Population Prospects"
"IRL","IT.MLT.MAIN","Commission for Communications Regulation."
"IRL","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"IRL","IT.NET.BBND.P2","Commission for Communications Regulation."
"IRL","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"IRN","IT.NET.BBND","Ministry of Information and Communications Technology. From 2003: Communications Regulatory Authority (CRA)."
"IRN","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. From 2000 Source: Central Bank of Islamic Republic of Iran."
"IRN","ST.INT.TVLR.CD","Compiled from data reported by the Central Bank. From 2000 Source: Central Bank of Islamic Republic of Iran."
"IRN","ST.INT.TRNR.CD","Compiled from data reported by the Central Bank. From 2000 Source: Central Bank of Islamic Republic of Iran."
"IRN","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. "
"IRN","IT.NET.USER.ZS","Ministry of Information and Communications Technology. From 2003: Communications Regulatory Authority (CRA)."
"IRN","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)"
"IRN","ST.INT.DPRT","Includes overnight visitors (tourists) and same-day visitors (excursionists)."
"IRN","IT.CEL.SETS.P2","Ministry of Information and Communications Technology. From 2003: Communications Regulatory Authority (CRA)."
"IRN","IT.MLT.MAIN","Ministry of Information and Communications Technology. From 2003: Communications Regulatory Authority (CRA)."
